RBP,Cell & tissue typeHepG2K562,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
LARP4,HepG2,chr19:58555788-58555866;-,15.226,0.529,0.768,ENST00000253023,ENCODE,No
PRPF8,HepG2,chr19:58556280-58556331;-,15.207,0.448,1.152,ENST00000596985,ENCODE,No
PUM1,K562,chr19:58558299-58558379;-,15.177,0.967,1.707,ENST00000253023,ENCODE,No
LARP4,HepG2,chr19:58555873-58555883;-,15.1,0.213,0.595,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58556270-58556303;-,15.003,0.057,-0.067,ENST00000596985,ENCODE,No
RPS3,HepG2,chr19:58558382-58558464;-,13.906,0.483,0.676,ENST00000253023,ENCODE,No
PABPC4,K562,chr19:58556065-58556074;-,13.831,0.595,1.186,ENST00000253023,ENCODE,No
DDX3X,K562,chr19:58558770-58558837;-,13.388,0.021,0.052,ENST00000253023,ENCODE,No
DDX3X,K562,chr19:58558770-58558837;-,13.388,0.021,0.052,ENST00000595957,ENCODE,No
UPF1,K562,chr19:58555784-58555865;-,13.355,0.497,0.738,ENST00000253023,ENCODE,No
PABPC4,K562,chr19:58556019-58556020;-,13.265,1,4.563,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58557389-58557498;-,12.935,0.002,-0.644,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58557389-58557498;-,12.935,0.002,-0.644,ENST00000595957,ENCODE,No
DDX3X,K562,chr19:58558667-58558727;-,12.204,0.032,-0.379,ENST00000253023,ENCODE,No
DROSHA,K562,chr19:58558474-58558568;-,11.859,0.197,0.208,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558864-58558917;-,11.788,0.286,0.457,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558864-58558917;-,11.788,0.286,0.457,ENST00000595957,ENCODE,No
DDX6,K562,chr19:58555753-58555857;-,11.458,0.451,0.68,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58556704-58556736;-,11.032,1,3.687,ENST00000595957,ENCODE,No
YBX3,K562,chr19:58556704-58556736;-,11.032,1,3.687,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58556704-58556736;-,11.032,1,3.687,ENST00000596985,ENCODE,No
UTP3,K562,chr19:58556777-58556782;-,10.995,1,3.17,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58556777-58556782;-,10.995,1,3.17,ENST00000596985,ENCODE,No
PUM1,K562,chr19:58558800-58558907;-,10.656,0.142,0.196,ENST00000253023,ENCODE,No
PUM1,K562,chr19:58558800-58558907;-,10.656,0.142,0.196,ENST00000595957,ENCODE,No
METAP2,K562,chr19:58555869-58555927;-,10.515,0.723,1.207,ENST00000253023,ENCODE,No
AQR,K562,chr19:58557169-58557231;-,10.44,0.001,-0.214,ENST00000253023,ENCODE,No
AQR,K562,chr19:58557169-58557231;-,10.44,0.001,-0.214,ENST00000595957,ENCODE,No
YBX3,K562,chr19:58556368-58556379;-,10.26,1,3.678,ENST00000596985,ENCODE,No
YBX3,K562,chr19:58556368-58556379;-,10.26,1,3.678,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58556368-58556379;-,10.26,1,3.678,ENST00000595957,ENCODE,No
GRSF1,HepG2,chr19:58558456-58558582;-,9.983,0.223,0.331,ENST00000253023,ENCODE,No
ZNF800,K562,chr19:58558279-58558376;-,9.976,0.902,1.655,ENST00000253023,ENCODE,No
LARP4,HepG2,chr19:58555794-58555857;-,9.771,0.513,0.74,ENST00000253023,ENCODE,No
LARP4,HepG2,chr19:58555918-58555926;-,9.755,0.787,1.861,ENST00000253023,ENCODE,No
SERBP1,K562,chr19:58558403-58558502;-,9.61,0.271,0.377,ENST00000253023,ENCODE,No
SUB1,HepG2,chr19:58555876-58555926;-,9.567,0.702,1.111,ENST00000253023,ENCODE,No
AQR,HepG2,chr19:58558072-58558193;-,9.519,0.003,-0.282,ENST00000253023,ENCODE,No
AQR,HepG2,chr19:58558072-58558193;-,9.519,0.003,-0.282,ENST00000595957,ENCODE,No
DDX3X,HepG2,chr19:58558714-58558761;-,9.494,0.008,-0.377,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558714-58558761;-,9.494,0.008,-0.377,ENST00000595957,ENCODE,No
PRPF8,K562,chr19:58557400-58557444;-,9.463,0.005,-0.647,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58557400-58557444;-,9.463,0.005,-0.647,ENST00000595957,ENCODE,No
YBX3,K562,chr19:58556692-58556730;-,9.42,1,3.784,ENST00000595957,ENCODE,No
YBX3,K562,chr19:58556692-58556730;-,9.42,1,3.784,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58556692-58556730;-,9.42,1,3.784,ENST00000596985,ENCODE,No
ZNF622,K562,chr19:58558287-58558346;-,9.418,0.961,1.837,ENST00000253023,ENCODE,No
PRPF8,HepG2,chr19:58558389-58558436;-,9.391,0.543,0.845,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58556686-58556689;-,9.136,1,3.545,ENST00000595957,ENCODE,No
YBX3,K562,chr19:58556686-58556689;-,9.136,1,3.545,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58556686-58556689;-,9.136,1,3.545,ENST00000596985,ENCODE,No
AQR,K562,chr19:58557185-58557234;-,9.06,0.001,-0.197,ENST00000253023,ENCODE,No
AQR,K562,chr19:58557185-58557234;-,9.06,0.001,-0.197,ENST00000595957,ENCODE,No
GEMIN5,K562,chr19:58558325-58558366;-,9.04,0.969,1.678,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58557397-58557470;-,8.907,0.003,-0.739,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58557397-58557470;-,8.907,0.003,-0.739,ENST00000595957,ENCODE,No
UCHL5,K562,chr19:58558297-58558368;-,8.713,0.958,1.648,ENST00000253023,ENCODE,No
UCHL5,K562,chr19:58558463-58558546;-,8.555,0.14,0.175,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58556229-58556292;-,8.372,0.171,0.297,ENST00000596985,ENCODE,No
SUB1,HepG2,chr19:58555870-58555927;-,8.204,0.718,1.198,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58558147-58558236;-,8.006,0.025,-0.317,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58558147-58558236;-,8.006,0.025,-0.317,ENST00000595957,ENCODE,No
AKAP1,HepG2,chr19:58555866-58555926;-,7.959,0.732,1.161,ENST00000253023,ENCODE,No
UCHL5,K562,chr19:58558288-58558343;-,7.945,0.961,1.85,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557445-58557514;-,7.878,0,-0.753,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557445-58557514;-,7.878,0,-0.753,ENST00000595957,ENCODE,No
SF3B1,K562,chr19:58557428-58557471;-,7.873,0,-0.849,ENST00000253023,ENCODE,No
SF3B1,K562,chr19:58557428-58557471;-,7.873,0,-0.849,ENST00000595957,ENCODE,No
UTP3,K562,chr19:58558729-58558783;-,7.833,0.009,-0.382,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58558729-58558783;-,7.833,0.009,-0.382,ENST00000595957,ENCODE,No
DDX6,K562,chr19:58558385-58558441;-,7.799,0.564,0.837,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58557174-58557220;-,7.661,0,-0.334,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58557174-58557220;-,7.661,0,-0.334,ENST00000595957,ENCODE,No
GTF2F1,K562,chr19:58557851-58557886;-,7.652,0.001,-0.241,ENST00000253023,ENCODE,No
GTF2F1,K562,chr19:58557851-58557886;-,7.652,0.001,-0.241,ENST00000595957,ENCODE,No
ZNF622,K562,chr19:58558298-58558367;-,7.627,0.959,1.671,ENST00000253023,ENCODE,No
DDX55,K562,chr19:58558410-58558435;-,7.502,0.328,0.546,ENST00000253023,ENCODE,No
AKAP1,HepG2,chr19:58555867-58555924;-,7.476,0.735,1.175,ENST00000253023,ENCODE,No
BUD13,HepG2,chr19:58556215-58556270;-,7.437,0.399,0.977,ENST00000596985,ENCODE,No
YBX3,K562,chr19:58558798-58558830;-,7.36,0.004,0.139,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58558798-58558830;-,7.36,0.004,0.139,ENST00000595957,ENCODE,No
PRPF8,K562,chr19:58556241-58556270;-,7.357,0.203,0.226,ENST00000596985,ENCODE,No
PRPF4,HepG2,chr19:58558061-58558120;-,7.29,0,-0.418,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58558061-58558120;-,7.29,0,-0.418,ENST00000595957,ENCODE,No
AQR,K562,chr19:58558035-58558119;-,7.275,0.001,-0.462,ENST00000253023,ENCODE,No
AQR,K562,chr19:58558035-58558119;-,7.275,0.001,-0.462,ENST00000595957,ENCODE,No
EFTUD2,K562,chr19:58558012-58558069;-,7.199,0,-0.377,ENST00000253023,ENCODE,No
EFTUD2,K562,chr19:58558012-58558069;-,7.199,0,-0.377,ENST00000595957,ENCODE,No
GEMIN5,K562,chr19:58558815-58558857;-,7.145,0.01,-0.208,ENST00000253023,ENCODE,No
GEMIN5,K562,chr19:58558815-58558857;-,7.145,0.01,-0.208,ENST00000595957,ENCODE,No
GRWD1,K562,chr19:58558298-58558366;-,6.836,0.958,1.69,ENST00000253023,ENCODE,No
DDX24,K562,chr19:58558391-58558484;-,6.774,0.392,0.564,ENST00000253023,ENCODE,No
LIN28B,K562,chr19:58557063-58557125;-,6.637,0.967,2.978,ENST00000253023,ENCODE,No
DROSHA,K562,chr19:58558396-58558452;-,6.602,0.367,0.615,ENST00000253023,ENCODE,No
UPF1,HepG2,chr19:58555862-58555926;-,6.591,0.749,1.153,ENST00000253023,ENCODE,No
LARP4,K562,chr19:58555780-58555841;-,6.577,0.341,0.619,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557389-58557445;-,6.502,0.004,-0.602,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557389-58557445;-,6.502,0.004,-0.602,ENST00000595957,ENCODE,No
SF3B1,K562,chr19:58558386-58558433;-,6.465,0.568,0.853,ENST00000253023,ENCODE,No
AKAP1,HepG2,chr19:58555759-58555852;-,6.369,0.418,0.672,ENST00000253023,ENCODE,No
TIAL1,HepG2,chr19:58555871-58555926;-,6.282,0.708,1.133,ENST00000253023,ENCODE,No
DDX3X,K562,chr19:58558325-58558342;-,6.196,0.983,2.222,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58558022-58558099;-,6.178,0.001,-0.462,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58558022-58558099;-,6.178,0.001,-0.462,ENST00000595957,ENCODE,No
METAP2,K562,chr19:58555792-58555854;-,6.106,0.487,0.723,ENST00000253023,ENCODE,No
PPIG,HepG2,chr19:58556179-58556229;-,6,0.928,2.486,ENST00000253023,ENCODE,No
PPIG,HepG2,chr19:58556179-58556229;-,6,0.928,2.486,ENST00000595957,ENCODE,No
UCHL5,K562,chr19:58556901-58556930;-,5.98,0.831,2.211,ENST00000253023,ENCODE,No
UCHL5,K562,chr19:58556901-58556930;-,5.98,0.831,2.211,ENST00000596985,ENCODE,No
DROSHA,K562,chr19:58557525-58557599;-,5.927,0,-1.124,ENST00000253023,ENCODE,No
DROSHA,K562,chr19:58557525-58557599;-,5.927,0,-1.124,ENST00000595957,ENCODE,No
GRWD1,K562,chr19:58558295-58558376;-,5.785,0.963,1.706,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558638-58558672;-,5.761,0.046,0.063,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558806-58558844;-,5.741,0.007,-0.14,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558806-58558844;-,5.741,0.007,-0.14,ENST00000595957,ENCODE,No
SF3B1,K562,chr19:58557477-58557521;-,5.69,0,-0.655,ENST00000253023,ENCODE,No
SF3B1,K562,chr19:58557477-58557521;-,5.69,0,-0.655,ENST00000595957,ENCODE,No
SF3B4,K562,chr19:58556790-58556835;-,5.574,0.314,0.6,ENST00000253023,ENCODE,No
SF3B4,K562,chr19:58556790-58556835;-,5.574,0.314,0.6,ENST00000593801,ENCODE,No
SF3B4,K562,chr19:58556790-58556835;-,5.574,0.314,0.6,ENST00000595957,ENCODE,No
SF3B4,K562,chr19:58556790-58556835;-,5.574,0.314,0.6,ENST00000596985,ENCODE,No
SF3B4,K562,chr19:58556790-58556835;-,5.574,0.314,0.6,ENST00000599829,ENCODE,No
UTP3,K562,chr19:58558749-58558756;-,5.56,0.033,0.144,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58558749-58558756;-,5.56,0.033,0.144,ENST00000595957,ENCODE,No
EFTUD2,HepG2,chr19:58556432-58556472;-,5.547,0.011,0.142,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58556432-58556472;-,5.547,0.011,0.142,ENST00000595957,ENCODE,No
EFTUD2,HepG2,chr19:58556432-58556472;-,5.547,0.011,0.142,ENST00000596985,ENCODE,No
PCBP2,HepG2,chr19:58556450-58556536;-,5.484,0.009,-0.077,ENST00000253023,ENCODE,No
PCBP2,HepG2,chr19:58556450-58556536;-,5.484,0.009,-0.077,ENST00000595957,ENCODE,No
PCBP2,HepG2,chr19:58556450-58556536;-,5.484,0.009,-0.077,ENST00000596985,ENCODE,No
PRPF8,K562,chr19:58557410-58557437;-,5.31,0,-0.816,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58557410-58557437;-,5.31,0,-0.816,ENST00000595957,ENCODE,No
AQR,K562,chr19:58558229-58558271;-,5.308,0.072,-0.179,ENST00000253023,ENCODE,No
AQR,K562,chr19:58558229-58558271;-,5.308,0.072,-0.179,ENST00000595957,ENCODE,No
UTP3,K562,chr19:58558756-58558778;-,5.307,0.001,-0.913,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58558756-58558778;-,5.307,0.001,-0.913,ENST00000595957,ENCODE,No
SERBP1,K562,chr19:58558405-58558458;-,5.265,0.304,0.446,ENST00000253023,ENCODE,No
UPF1,HepG2,chr19:58555760-58555855;-,5.256,0.418,0.65,ENST00000253023,ENCODE,No
DDX55,K562,chr19:58556140-58556156;-,5.256,0.923,2.406,ENST00000253023,ENCODE,No
DDX55,K562,chr19:58556140-58556156;-,5.256,0.923,2.406,ENST00000595957,ENCODE,No
XPO5,HepG2,chr19:58555733-58555791;-,5.235,0.474,0.802,ENST00000253023,ENCODE,No
DHX30,K562,chr19:58555788-58555833;-,5.208,0.366,0.54,ENST00000253023,ENCODE,No
GTF2F1,K562,chr19:58558009-58558067;-,5.035,0,-0.406,ENST00000253023,ENCODE,No
GTF2F1,K562,chr19:58558009-58558067;-,5.035,0,-0.406,ENST00000595957,ENCODE,No
RPS3,HepG2,chr19:58558540-58558625;-,4.959,0.179,0.206,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558333-58558363;-,4.903,0.966,1.485,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58556838-58556847;-,4.864,0.016,-0.254,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58556838-58556847;-,4.864,0.016,-0.254,ENST00000593801,ENCODE,No
PRPF8,K562,chr19:58556838-58556847;-,4.864,0.016,-0.254,ENST00000595957,ENCODE,No
PRPF8,K562,chr19:58556838-58556847;-,4.864,0.016,-0.254,ENST00000596985,ENCODE,No
PRPF8,K562,chr19:58556838-58556847;-,4.864,0.016,-0.254,ENST00000599829,ENCODE,No
FAM120A,HepG2,chr19:58558010-58558061;-,4.859,0.001,-0.357,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58558010-58558061;-,4.859,0.001,-0.357,ENST00000595957,ENCODE,No
DROSHA,K562,chr19:58558537-58558578;-,4.588,0.294,0.42,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58558024-58558061;-,4.496,0.001,-0.408,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58558024-58558061;-,4.496,0.001,-0.408,ENST00000595957,ENCODE,No
GTF2F1,K562,chr19:58557613-58557643;-,4.49,0,-0.769,ENST00000253023,ENCODE,No
GTF2F1,K562,chr19:58557613-58557643;-,4.49,0,-0.769,ENST00000595957,ENCODE,No
DHX30,HepG2,chr19:58558551-58558623;-,4.488,0.21,0.236,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58558691-58558696;-,4.277,0,-0.697,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58558696-58558713;-,4.277,0.003,-0.137,ENST00000253023,ENCODE,No
UTP3,K562,chr19:58558696-58558713;-,4.277,0.003,-0.137,ENST00000595957,ENCODE,No
PCBP2,HepG2,chr19:58557386-58557429;-,4.27,0.006,-0.511,ENST00000253023,ENCODE,No
PCBP2,HepG2,chr19:58557386-58557429;-,4.27,0.006,-0.511,ENST00000595957,ENCODE,No
PRPF4,HepG2,chr19:58558641-58558691;-,4.239,0.068,-0.024,ENST00000253023,ENCODE,No
NOL12,HepG2,chr19:58558458-58558557;-,4.168,0.205,0.221,ENST00000253023,ENCODE,No
PRPF8,HepG2,chr19:58558240-58558252;-,4.159,0.001,-0.627,ENST00000253023,ENCODE,No
PRPF8,HepG2,chr19:58558240-58558252;-,4.159,0.001,-0.627,ENST00000595957,ENCODE,No
METAP2,K562,chr19:58556179-58556218;-,4.135,0.908,2.369,ENST00000253023,ENCODE,No
METAP2,K562,chr19:58556179-58556218;-,4.135,0.908,2.369,ENST00000595957,ENCODE,No
PRPF8,K562,chr19:58557183-58557213;-,4.07,0,-0.248,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58557183-58557213;-,4.07,0,-0.248,ENST00000595957,ENCODE,No
UCHL5,K562,chr19:58558389-58558426;-,4.06,0.641,0.972,ENST00000253023,ENCODE,No
SF3B1,K562,chr19:58555796-58555804;-,4.057,0.087,0.612,ENST00000253023,ENCODE,No
CSTF2T,K562,chr19:58558002-58558083;-,4.039,0.001,-0.394,ENST00000253023,ENCODE,No
CSTF2T,K562,chr19:58558002-58558083;-,4.039,0.001,-0.394,ENST00000595957,ENCODE,No
WRN,K562,chr19:58558334-58558374;-,4.027,0.974,1.553,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58557392-58557429;-,3.987,0.007,-0.613,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58557392-58557429;-,3.987,0.007,-0.613,ENST00000595957,ENCODE,No
ZNF622,K562,chr19:58558481-58558510;-,3.958,0.131,0.138,ENST00000253023,ENCODE,No
RPS3,HepG2,chr19:58558755-58558787;-,3.913,0.035,-0.535,ENST00000253023,ENCODE,No
RPS3,HepG2,chr19:58558755-58558787;-,3.913,0.035,-0.535,ENST00000595957,ENCODE,No
GPKOW,K562,chr19:58558314-58558363;-,3.843,0.962,1.801,ENST00000253023,ENCODE,No
RPS3,K562,chr19:58558580-58558639;-,3.838,0.055,-0.116,ENST00000253023,ENCODE,No
XPO5,HepG2,chr19:58555733-58555786;-,3.831,0.518,0.844,ENST00000253023,ENCODE,No
GTF2F1,K562,chr19:58557389-58557442;-,3.793,0.005,-0.594,ENST00000253023,ENCODE,No
GTF2F1,K562,chr19:58557389-58557442;-,3.793,0.005,-0.594,ENST00000595957,ENCODE,No
FAM120A,HepG2,chr19:58557731-58557770;-,3.773,0,-0.734,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557731-58557770;-,3.773,0,-0.734,ENST00000595957,ENCODE,No
UPF1,HepG2,chr19:58555802-58555855;-,3.772,0.58,0.804,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58558039-58558064;-,3.771,0.001,-0.588,ENST00000253023,ENCODE,No
PRPF8,K562,chr19:58558039-58558064;-,3.771,0.001,-0.588,ENST00000595957,ENCODE,No
UTP3,K562,chr19:58558616-58558623;-,3.766,0.002,-0.79,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58558748-58558766;-,3.758,0.018,-0.536,ENST00000253023,ENCODE,No
YBX3,K562,chr19:58558748-58558766;-,3.758,0.018,-0.536,ENST00000595957,ENCODE,No
EFTUD2,K562,chr19:58558052-58558096;-,3.737,0.001,-0.443,ENST00000253023,ENCODE,No
EFTUD2,K562,chr19:58558052-58558096;-,3.737,0.001,-0.443,ENST00000595957,ENCODE,No
DDX3X,HepG2,chr19:58558803-58558819;-,3.725,0.001,0.152,ENST00000253023,ENCODE,No
DDX3X,HepG2,chr19:58558803-58558819;-,3.725,0.001,0.152,ENST00000595957,ENCODE,No
PRPF4,HepG2,chr19:58557830-58557869;-,3.72,0,-0.59,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58557830-58557869;-,3.72,0,-0.59,ENST00000595957,ENCODE,No
SF3B1,K562,chr19:58555804-58555830;-,3.668,0.607,0.783,ENST00000253023,ENCODE,No
EFTUD2,HepG2,chr19:58555811-58555835;-,3.667,0.54,0.659,ENST00000253023,ENCODE,No
SF3B4,K562,chr19:58556393-58556444;-,3.632,0.038,0.092,ENST00000253023,ENCODE,No
SF3B4,K562,chr19:58556393-58556444;-,3.632,0.038,0.092,ENST00000595957,ENCODE,No
SF3B4,K562,chr19:58556393-58556444;-,3.632,0.038,0.092,ENST00000596985,ENCODE,No
PRPF8,HepG2,chr19:58558234-58558256;-,3.6,0.003,-0.309,ENST00000253023,ENCODE,No
PRPF8,HepG2,chr19:58558234-58558256;-,3.6,0.003,-0.309,ENST00000595957,ENCODE,No
GPKOW,K562,chr19:58558219-58558255;-,3.599,0.062,-0.151,ENST00000253023,ENCODE,No
GPKOW,K562,chr19:58558219-58558255;-,3.599,0.062,-0.151,ENST00000595957,ENCODE,No
BUD13,HepG2,chr19:58557396-58557425;-,3.539,0.008,-0.533,ENST00000253023,ENCODE,No
BUD13,HepG2,chr19:58557396-58557425;-,3.539,0.008,-0.533,ENST00000595957,ENCODE,No
FAM120A,HepG2,chr19:58557613-58557654;-,3.503,0,-0.657,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58557613-58557654;-,3.503,0,-0.657,ENST00000595957,ENCODE,No
FAM120A,HepG2,chr19:58558061-58558099;-,3.503,0.001,-0.487,ENST00000253023,ENCODE,No
FAM120A,HepG2,chr19:58558061-58558099;-,3.503,0.001,-0.487,ENST00000595957,ENCODE,No
UTP3,K562,chr19:58558623-58558648;-,3.473,0.06,-0.082,ENST00000253023,ENCODE,No
PCBP2,HepG2,chr19:58557500-58557542;-,3.472,0,-0.888,ENST00000253023,ENCODE,No
PCBP2,HepG2,chr19:58557500-58557542;-,3.472,0,-0.888,ENST00000595957,ENCODE,No
PRPF4,HepG2,chr19:58557280-58557323;-,3.459,0.032,-0.269,ENST00000253023,ENCODE,No
PRPF4,HepG2,chr19:58557280-58557323;-,3.459,0.032,-0.269,ENST00000595957,ENCODE,No
UCHL5,K562,chr19:58558491-58558502;-,3.45,0.016,-0.025,ENST00000253023,ENCODE,No
EFTUD2,K562,chr19:58557848-58557879;-,3.417,0.001,-0.26,ENST00000253023,ENCODE,No
EFTUD2,K562,chr19:58557848-58557879;-,3.417,0.001,-0.26,ENST00000595957,ENCODE,No
SUB1,HepG2,chr19:58555815-58555845;-,3.402,0.499,0.671,ENST00000253023,ENCODE,No
RPS3,HepG2,chr19:58556196-58556227;-,3.394,0.967,2.7,ENST00000253023,ENCODE,No
RPS3,HepG2,chr19:58556196-58556227;-,3.394,0.967,2.7,ENST00000595957,ENCODE,No
RPS3,K562,chr19:58556122-58556161;-,3.378,0.927,2.053,ENST00000253023,ENCODE,No
SF3B4,HepG2,chr19:58556380-58556447;-,3.332,0.139,0.515,ENST00000253023,ENCODE,No
SF3B4,HepG2,chr19:58556380-58556447;-,3.332,0.139,0.515,ENST00000595957,ENCODE,No
