RBP,Cell & tissue typeHepG2K562adrenal gland,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
YBX3,K562,chr2:181062791-181062810;+,15.534,1,6.659,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181062791-181062810;+,15.534,1,6.659,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181062791-181062810;+,15.534,1,6.659,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181062791-181062810;+,15.534,1,6.659,ENST00000602959,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000602291,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000602479,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000602303,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181060664-181060667;+,15.281,1,6.591,ENST00000602959,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000392415,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000410062,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602291,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602303,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602479,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602499,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602710,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602762,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602888,ENCODE,No
PTBP1,K562,chr2:181052846-181052961;+,15.013,0.002,-0.081,ENST00000602959,ENCODE,No
YBX3,K562,chr2:181062790-181062791;+,14.84,1,7.727,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181062790-181062791;+,14.84,1,7.727,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181062790-181062791;+,14.84,1,7.727,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181062790-181062791;+,14.84,1,7.727,ENST00000602959,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000602291,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000602303,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000602479,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181057795-181057825;+,14.482,0.967,6.362,ENST00000602959,ENCODE,No
DDX3X,HepG2,chr2:180980739-180980799;+,14.221,0.011,0.062,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000392415,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602291,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602303,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602479,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602499,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602710,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602762,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602888,ENCODE,No
KHSRP,K562,chr2:181031366-181031446;+,13.459,0.032,0.094,ENST00000602959,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000392415,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000410062,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602291,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602303,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602479,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602499,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602710,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602762,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602888,ENCODE,No
PCBP2,HepG2,chr2:181021655-181021704;+,13.391,0.075,0.049,ENST00000602959,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000392415,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602291,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602303,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602479,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602499,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602710,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602762,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602888,ENCODE,No
KHSRP,K562,chr2:181027129-181027269;+,13.381,0.021,0.126,ENST00000602959,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000392415,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000410062,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602291,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602303,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602479,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602499,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602710,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602762,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602888,ENCODE,No
PCBP2,HepG2,chr2:181021950-181022043;+,13.296,0.033,0.104,ENST00000602959,ENCODE,No
FUBP3,HepG2,chr2:181063184-181063305;+,13.184,0.999,5.199,ENST00000392415,ENCODE,No
FUBP3,HepG2,chr2:181063184-181063305;+,13.184,0.999,5.199,ENST00000410062,ENCODE,No
FUBP3,HepG2,chr2:181063184-181063305;+,13.184,0.999,5.199,ENST00000602710,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000392415,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000410062,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602291,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602303,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602479,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602499,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602710,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602762,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602888,ENCODE,No
PTBP1,HepG2,chr2:181021648-181021716;+,12.939,0.106,0.077,ENST00000602959,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000392415,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000410062,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602291,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602303,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602479,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602499,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602710,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602762,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602888,ENCODE,No
PTBP1,K562,chr2:181052897-181052976;+,12.904,0.002,-0.152,ENST00000602959,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000392415,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602291,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602303,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602479,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602499,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602710,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602762,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602888,ENCODE,No
KHSRP,K562,chr2:181031177-181031278;+,12.759,0.035,0.028,ENST00000602959,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000602291,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000602303,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000602479,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181057802-181057820;+,12.754,1,6.389,ENST00000602959,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000392415,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000410062,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602291,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602303,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602479,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602499,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602710,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602762,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602888,ENCODE,No
QKI,HepG2,chr2:180997917-180997990;+,12.75,0.033,-0.006,ENST00000602959,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000392415,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602291,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602303,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602479,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602499,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602710,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602762,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602888,ENCODE,No
KHSRP,K562,chr2:181031284-181031361;+,12.675,0.015,-0.193,ENST00000602959,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000392415,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602291,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602303,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602479,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602499,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602710,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602762,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602888,ENCODE,No
KHSRP,K562,chr2:181009780-181009865;+,12.624,0.095,0.268,ENST00000602959,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000602291,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000602479,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000602303,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181060664-181060666;+,12.537,1,9.01,ENST00000602959,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000392415,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000410062,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602291,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602303,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602479,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602499,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602710,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602762,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602888,ENCODE,No
PTBP1,K562,chr2:181021479-181021532;+,12.486,0.004,-0.359,ENST00000602959,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000392415,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000410062,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000602291,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000602303,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000602479,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000602710,ENCODE,No
YBX3,K562,chr2:181057820-181057825;+,12.083,1,8.504,ENST00000602959,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000392415,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000410062,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602291,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602303,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602479,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602499,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602710,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602762,ENCODE,No
KHSRP,K562,chr2:181031361-181031449;+,12.001,0.046,0.12,ENST00000602888,ENCODE,No
