RBP,Cell & tissue typeHepG2K562adrenal gland,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
UPF1,K562,chr22:21622905-21622934;+,33.519,1,2.471,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622905-21622934;+,33.519,1,2.471,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622905-21622934;+,33.519,1,2.471,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21623215-21623261;+,31.68,0.036,0.265,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21623215-21623261;+,31.68,0.036,0.265,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21623215-21623261;+,31.68,0.036,0.265,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622340-21622374;+,31.15,0.414,0.738,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622340-21622374;+,31.15,0.414,0.738,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622340-21622374;+,31.15,0.414,0.738,ENST00000545681,ENCODE,No
AQR,K562,chr22:21611087-21611114;+,31.075,0.001,-0.307,ENST00000342192,ENCODE,No
AQR,K562,chr22:21611087-21611114;+,31.075,0.001,-0.307,ENST00000458578,ENCODE,No
AQR,K562,chr22:21611087-21611114;+,31.075,0.001,-0.307,ENST00000496722,ENCODE,No
AQR,K562,chr22:21611087-21611114;+,31.075,0.001,-0.307,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21623172-21623215;+,30.32,0.06,0.078,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21623172-21623215;+,30.32,0.06,0.078,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21623172-21623215;+,30.32,0.06,0.078,ENST00000545681,ENCODE,No
IGF2BP2,K562,chr22:21622076-21622152;+,29.74,0.105,0.284,ENST00000342192,ENCODE,No
IGF2BP2,K562,chr22:21622076-21622152;+,29.74,0.105,0.284,ENST00000458578,ENCODE,No
IGF2BP2,K562,chr22:21622076-21622152;+,29.74,0.105,0.284,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622311-21622340;+,29.395,0.149,0.608,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622311-21622340;+,29.395,0.149,0.608,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622311-21622340;+,29.395,0.149,0.608,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622514-21622560;+,28.828,0.066,0.17,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622514-21622560;+,28.828,0.066,0.17,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622514-21622560;+,28.828,0.066,0.17,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622598-21622615;+,28.314,0,-0.22,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622598-21622615;+,28.314,0,-0.22,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622598-21622615;+,28.314,0,-0.22,ENST00000545681,ENCODE,No
HNRNPM,K562,chr22:21594950-21595021;+,27.643,0.001,-0.433,ENST00000342192,ENCODE,No
HNRNPM,K562,chr22:21594950-21595021;+,27.643,0.001,-0.433,ENST00000458578,ENCODE,No
HNRNPM,K562,chr22:21594950-21595021;+,27.643,0.001,-0.433,ENST00000496722,ENCODE,No
HNRNPM,K562,chr22:21594950-21595021;+,27.643,0.001,-0.433,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622342-21622385;+,27.566,0.322,0.613,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622342-21622385;+,27.566,0.322,0.613,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622342-21622385;+,27.566,0.322,0.613,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622795-21622858;+,27.45,0.365,0.777,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622795-21622858;+,27.45,0.365,0.777,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622795-21622858;+,27.45,0.365,0.777,ENST00000545681,ENCODE,No
RBM15,K562,chr22:21622682-21622786;+,27.269,0.21,0.3,ENST00000342192,ENCODE,No
RBM15,K562,chr22:21622682-21622786;+,27.269,0.21,0.3,ENST00000458578,ENCODE,No
RBM15,K562,chr22:21622682-21622786;+,27.269,0.21,0.3,ENST00000545681,ENCODE,No
PTBP1,K562,chr22:21594092-21594197;+,27.16,0.005,-0.33,ENST00000342192,ENCODE,No
PTBP1,K562,chr22:21594092-21594197;+,27.16,0.005,-0.33,ENST00000458578,ENCODE,No
PTBP1,K562,chr22:21594092-21594197;+,27.16,0.005,-0.33,ENST00000496722,ENCODE,No
PTBP1,K562,chr22:21594092-21594197;+,27.16,0.005,-0.33,ENST00000545681,ENCODE,No
HNRNPM,K562,chr22:21594924-21595017;+,26.781,0.001,-0.397,ENST00000342192,ENCODE,No
HNRNPM,K562,chr22:21594924-21595017;+,26.781,0.001,-0.397,ENST00000458578,ENCODE,No
HNRNPM,K562,chr22:21594924-21595017;+,26.781,0.001,-0.397,ENST00000496722,ENCODE,No
HNRNPM,K562,chr22:21594924-21595017;+,26.781,0.001,-0.397,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622560-21622597;+,26.78,0.003,0.038,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622560-21622597;+,26.78,0.003,0.038,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622560-21622597;+,26.78,0.003,0.038,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622453-21622472;+,26.519,0.022,0.586,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622453-21622472;+,26.519,0.022,0.586,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622453-21622472;+,26.519,0.022,0.586,ENST00000545681,ENCODE,No
RBM15,K562,chr22:21622573-21622680;+,26.164,0.062,0.054,ENST00000342192,ENCODE,No
RBM15,K562,chr22:21622573-21622680;+,26.164,0.062,0.054,ENST00000458578,ENCODE,No
RBM15,K562,chr22:21622573-21622680;+,26.164,0.062,0.054,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622192-21622219;+,25.37,0.437,0.98,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622192-21622219;+,25.37,0.437,0.98,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622192-21622219;+,25.37,0.437,0.98,ENST00000545681,ENCODE,No
HNRNPM,K562,chr22:21594752-21594826;+,25.345,0,-0.19,ENST00000342192,ENCODE,No
HNRNPM,K562,chr22:21594752-21594826;+,25.345,0,-0.19,ENST00000458578,ENCODE,No
HNRNPM,K562,chr22:21594752-21594826;+,25.345,0,-0.19,ENST00000496722,ENCODE,No
HNRNPM,K562,chr22:21594752-21594826;+,25.345,0,-0.19,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622191-21622221;+,25.208,0.433,1.011,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622191-21622221;+,25.208,0.433,1.011,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622191-21622221;+,25.208,0.433,1.011,ENST00000545681,ENCODE,No
RPS3,K562,chr22:21610858-21610912;+,24.499,0.954,6.067,ENST00000342192,ENCODE,No
RPS3,K562,chr22:21610858-21610912;+,24.499,0.954,6.067,ENST00000458578,ENCODE,No
RPS3,K562,chr22:21610858-21610912;+,24.499,0.954,6.067,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622632-21622682;+,24.43,0.05,0.171,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622632-21622682;+,24.43,0.05,0.171,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622632-21622682;+,24.43,0.05,0.171,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622753-21622790;+,24.365,0.278,0.692,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622753-21622790;+,24.365,0.278,0.692,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622753-21622790;+,24.365,0.278,0.692,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622808-21622852;+,24.365,0.451,0.888,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622808-21622852;+,24.365,0.451,0.888,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622808-21622852;+,24.365,0.451,0.888,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622615-21622630;+,23.741,0.272,0.218,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622615-21622630;+,23.741,0.272,0.218,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622615-21622630;+,23.741,0.272,0.218,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622698-21622799;+,23.682,0.208,0.325,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622698-21622799;+,23.682,0.208,0.325,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622698-21622799;+,23.682,0.208,0.325,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21623322-21623365;+,23.296,0.393,0.406,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21623322-21623365;+,23.296,0.393,0.406,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21623322-21623365;+,23.296,0.393,0.406,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622512-21622548;+,23.107,0.025,0.133,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622512-21622548;+,23.107,0.025,0.133,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622512-21622548;+,23.107,0.025,0.133,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21623177-21623227;+,22.624,0.053,0.121,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21623177-21623227;+,22.624,0.053,0.121,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21623177-21623227;+,22.624,0.053,0.121,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622630-21622684;+,22.246,0.046,0.102,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622630-21622684;+,22.246,0.046,0.102,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622630-21622684;+,22.246,0.046,0.102,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622472-21622509;+,22.207,0.004,-0.012,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622472-21622509;+,22.207,0.004,-0.012,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622472-21622509;+,22.207,0.004,-0.012,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622581-21622598;+,22.017,0.003,-0.034,ENST00000342192,ENCODE,No
YBX3,K562,chr22:21622581-21622598;+,22.017,0.003,-0.034,ENST00000458578,ENCODE,No
YBX3,K562,chr22:21622581-21622598;+,22.017,0.003,-0.034,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21623327-21623366;+,21.901,0.452,0.463,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21623327-21623366;+,21.901,0.452,0.463,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21623327-21623366;+,21.901,0.452,0.463,ENST00000545681,ENCODE,No
HNRNPK,K562,chr22:21593650-21593732;+,21.873,0,-0.322,ENST00000342192,ENCODE,No
HNRNPK,K562,chr22:21593650-21593732;+,21.873,0,-0.322,ENST00000458578,ENCODE,No
HNRNPK,K562,chr22:21593650-21593732;+,21.873,0,-0.322,ENST00000496722,ENCODE,No
HNRNPK,K562,chr22:21593650-21593732;+,21.873,0,-0.322,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622518-21622564;+,21.609,0.067,0.194,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622518-21622564;+,21.609,0.067,0.194,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622518-21622564;+,21.609,0.067,0.194,ENST00000545681,ENCODE,No
PTBP1,K562,chr22:21593594-21593648;+,21.532,0.001,-0.243,ENST00000342192,ENCODE,No
PTBP1,K562,chr22:21593594-21593648;+,21.532,0.001,-0.243,ENST00000458578,ENCODE,No
PTBP1,K562,chr22:21593594-21593648;+,21.532,0.001,-0.243,ENST00000496722,ENCODE,No
PTBP1,K562,chr22:21593594-21593648;+,21.532,0.001,-0.243,ENST00000545681,ENCODE,No
HNRNPM,K562,chr22:21594697-21594797;+,21.503,0.002,-0.185,ENST00000342192,ENCODE,No
HNRNPM,K562,chr22:21594697-21594797;+,21.503,0.002,-0.185,ENST00000458578,ENCODE,No
HNRNPM,K562,chr22:21594697-21594797;+,21.503,0.002,-0.185,ENST00000496722,ENCODE,No
HNRNPM,K562,chr22:21594697-21594797;+,21.503,0.002,-0.185,ENST00000545681,ENCODE,No
PRPF8,K562,chr22:21611074-21611126;+,21.475,0.001,-0.322,ENST00000342192,ENCODE,No
PRPF8,K562,chr22:21611074-21611126;+,21.475,0.001,-0.322,ENST00000458578,ENCODE,No
PRPF8,K562,chr22:21611074-21611126;+,21.475,0.001,-0.322,ENST00000496722,ENCODE,No
PRPF8,K562,chr22:21611074-21611126;+,21.475,0.001,-0.322,ENST00000545681,ENCODE,No
UTP3,K562,chr22:21574380-21574400;+,21.444,0,-0.117,ENST00000342192,ENCODE,No
UTP3,K562,chr22:21574380-21574400;+,21.444,0,-0.117,ENST00000458578,ENCODE,No
UTP3,K562,chr22:21574380-21574400;+,21.444,0,-0.117,ENST00000496722,ENCODE,No
UTP3,K562,chr22:21574380-21574400;+,21.444,0,-0.117,ENST00000545681,ENCODE,No
IGF2BP2,K562,chr22:21622078-21622152;+,21.409,0.108,0.31,ENST00000342192,ENCODE,No
IGF2BP2,K562,chr22:21622078-21622152;+,21.409,0.108,0.31,ENST00000458578,ENCODE,No
IGF2BP2,K562,chr22:21622078-21622152;+,21.409,0.108,0.31,ENST00000545681,ENCODE,No
FAM120A,K562,chr22:21622625-21622678;+,21.308,0.048,0.168,ENST00000342192,ENCODE,No
FAM120A,K562,chr22:21622625-21622678;+,21.308,0.048,0.168,ENST00000458578,ENCODE,No
FAM120A,K562,chr22:21622625-21622678;+,21.308,0.048,0.168,ENST00000545681,ENCODE,No
IGF2BP2,K562,chr22:21622715-21622772;+,21.207,0.026,-0.002,ENST00000342192,ENCODE,No
IGF2BP2,K562,chr22:21622715-21622772;+,21.207,0.026,-0.002,ENST00000458578,ENCODE,No
IGF2BP2,K562,chr22:21622715-21622772;+,21.207,0.026,-0.002,ENST00000545681,ENCODE,No
UTP3,K562,chr22:21611510-21611533;+,20.863,0,-0.588,ENST00000342192,ENCODE,No
UTP3,K562,chr22:21611510-21611533;+,20.863,0,-0.588,ENST00000458578,ENCODE,No
UTP3,K562,chr22:21611510-21611533;+,20.863,0,-0.588,ENST00000496722,ENCODE,No
UTP3,K562,chr22:21611510-21611533;+,20.863,0,-0.588,ENST00000545681,ENCODE,No
RPS3,K562,chr22:21621526-21621582;+,20.737,0.946,5.872,ENST00000342192,ENCODE,No
RPS3,K562,chr22:21621526-21621582;+,20.737,0.946,5.872,ENST00000458578,ENCODE,No
RPS3,K562,chr22:21621526-21621582;+,20.737,0.946,5.872,ENST00000545681,ENCODE,No
UPF1,K562,chr22:21622885-21622905;+,20.665,1,2.545,ENST00000342192,ENCODE,No
UPF1,K562,chr22:21622885-21622905;+,20.665,1,2.545,ENST00000458578,ENCODE,No
UPF1,K562,chr22:21622885-21622905;+,20.665,1,2.545,ENST00000545681,ENCODE,No
IGF2BP1,K562,chr22:21623449-21623551;+,20.602,0.746,1.362,ENST00000342192,ENCODE,No
IGF2BP1,K562,chr22:21623449-21623551;+,20.602,0.746,1.362,ENST00000458578,ENCODE,No
IGF2BP1,K562,chr22:21623449-21623551;+,20.602,0.746,1.362,ENST00000545681,ENCODE,No
UTP3,K562,chr22:21574400-21574421;+,20.511,0.014,-0.062,ENST00000342192,ENCODE,No
UTP3,K562,chr22:21574400-21574421;+,20.511,0.014,-0.062,ENST00000458578,ENCODE,No
UTP3,K562,chr22:21574400-21574421;+,20.511,0.014,-0.062,ENST00000496722,ENCODE,No
UTP3,K562,chr22:21574400-21574421;+,20.511,0.014,-0.062,ENST00000545681,ENCODE,No
YBX3,K562,chr22:21622559-21622581;+,20.479,0.003,0.125,ENST00000342192,ENCODE,No
