RBP,Cell & tissue typeHepG2K562adrenal gland,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310898-1310989;+,60.156,0.032,-0.153,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310752-1310776;+,56.794,0.037,0.161,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310959-1310991;+,53.28,0.094,0.129,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1311347-1311426;+,49.237,0.012,-0.24,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310814-1310855;+,48.973,0.002,-0.303,ENST00000568288,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000325437,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000355803,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000397514,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000397515,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000403747,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000473256,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000562482,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000566587,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000567383,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000568209,ENCODE,No
HNRNPM,HepG2,chr16:1310774-1310854;+,46.794,0.002,-0.297,ENST00000568288,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000325437,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000355803,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000397514,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000397515,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000403747,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000473256,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000562482,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000566587,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000567383,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000568209,ENCODE,No
HNRNPM,HepG2,chr16:1310854-1310912;+,46.794,0,-0.458,ENST00000568288,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000325437,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000355803,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000397514,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000397515,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000403747,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000473256,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000562482,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000566587,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000567383,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000568209,ENCODE,No
HNRNPM,HepG2,chr16:1310912-1310989;+,45.926,0.038,-0.144,ENST00000568288,ENCODE,No
IGF2BP1,K562,chr16:1320457-1320518;+,43.841,0.999,6.517,ENST00000402301,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000325437,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000355803,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000397514,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000397515,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000403747,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000473256,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000562482,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000566587,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000567383,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000568209,ENCODE,No
EXOSC5,K562,chr16:1310483-1310560;+,41.853,0.001,-0.194,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000406620,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000562470,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1312938-1313000;+,41.768,0.068,0.049,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310746-1310817;+,39.215,0.014,-0.111,ENST00000568288,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000325437,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000355803,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000397514,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000397515,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000403747,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000473256,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000562482,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000566587,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000567383,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000568209,ENCODE,No
HNRNPM,HepG2,chr16:1310752-1310774;+,37.236,0.04,0.226,ENST00000568288,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000325437,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000355803,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000397514,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000397515,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000403747,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000473256,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000562482,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000566587,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000567383,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000568209,ENCODE,No
EXOSC5,K562,chr16:1310698-1310756;+,35.174,0.008,-0.174,ENST00000568288,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000325437,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000355803,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000397514,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000397515,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000403747,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000473256,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000562482,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000566587,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000567383,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000568209,ENCODE,No
EXOSC5,K562,chr16:1310405-1310468;+,34.988,0.002,-0.288,ENST00000568288,ENCODE,No
DDX3X,K562,chr16:1309643-1309694;+,34.376,0.537,0.915,ENST00000397514,ENCODE,No
DDX3X,K562,chr16:1309643-1309694;+,34.376,0.537,0.915,ENST00000397515,ENCODE,No
DDX3X,HepG2,chr16:1309641-1309706;+,33.84,0.476,0.82,ENST00000397514,ENCODE,No
DDX3X,HepG2,chr16:1309641-1309706;+,33.84,0.476,0.82,ENST00000397515,ENCODE,No
PABPC4,K562,chr16:1325237-1325281;+,33.816,0.747,1.863,ENST00000406620,ENCODE,No
PABPC4,K562,chr16:1325237-1325281;+,33.816,0.747,1.863,ENST00000397514,ENCODE,No
PABPC4,K562,chr16:1325237-1325281;+,33.816,0.747,1.863,ENST00000325437,ENCODE,No
PABPC4,K562,chr16:1325237-1325281;+,33.816,0.747,1.863,ENST00000355803,ENCODE,No
PABPC4,K562,chr16:1325237-1325281;+,33.816,0.747,1.863,ENST00000397515,ENCODE,No
EXOSC5,K562,chr16:1310150-1310238;+,33.064,0.005,-0.409,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310271-1310330;+,32.966,0.01,-0.471,ENST00000568288,ENCODE,No
DDX3X,K562,chr16:1309694-1309728;+,31.527,0.145,0.447,ENST00000397514,ENCODE,No
DDX3X,K562,chr16:1309694-1309728;+,31.527,0.145,0.447,ENST00000397515,ENCODE,No
DDX3X,K562,chr16:1309694-1309728;+,31.527,0.145,0.447,ENST00000567383,ENCODE,No
DDX3X,K562,chr16:1309694-1309728;+,31.527,0.145,0.447,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310161-1310235;+,31.495,0.006,-0.376,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000325437,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000355803,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000397514,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000397515,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000403747,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000473256,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000562482,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000566587,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000567383,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000568209,ENCODE,No
HNRNPM,K562,chr16:1310666-1310717;+,31.143,0.011,-0.298,ENST00000568288,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000325437,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000355803,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000397514,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000397515,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000403747,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000473256,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000562482,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000566587,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000567383,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000568209,ENCODE,No
EXOSC5,K562,chr16:1311351-1311431;+,29.702,0.011,-0.288,ENST00000568288,ENCODE,No
HNRNPM,K562,chr16:1310557-1310601;+,28.819,0.001,-0.594,ENST00000325437,ENCODE,No
