RBP,Cell & tissue typeHepG2K562adrenal gland,RBS location,Score,PhastCons score,PhyloP score,Transcript ID,Data accession,Overexpression Info
DDX3X,HepG2,chr4:102827444-102827525;-,400,1,2.079,ENST00000453744,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000321805,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000338145,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000343106,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000349311,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000357194,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000394801,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000394803,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000394804,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000453744,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000502563,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000502690,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000503282,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000503418,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000503742,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000505307,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000508238,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000508249,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000508818,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000508974,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000510129,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000513098,ENCODE,No
EFTUD2,K562,chr4:102826283-102826401;-,83.643,0.039,-0.069,ENST00000514755,ENCODE,No
SF3B4,HepG2,chr4:102826619-102826691;-,69.647,0.863,1.8,ENST00000502563,ENCODE,No
SF3B4,HepG2,chr4:102826619-102826691;-,69.647,0.863,1.8,ENST00000343106,ENCODE,No
SF3B4,HepG2,chr4:102826633-102826694;-,69.363,0.809,1.662,ENST00000502563,ENCODE,No
SF3B4,HepG2,chr4:102826633-102826694;-,69.363,0.809,1.662,ENST00000343106,ENCODE,No
UPF1,K562,chr4:102796685-102796718;-,67.016,1,5.655,ENST00000453744,ENCODE,No
UPF1,K562,chr4:102796685-102796718;-,67.016,1,5.655,ENST00000394804,ENCODE,No
UPF1,K562,chr4:102796685-102796718;-,67.016,1,5.655,ENST00000618836,ENCODE,No
UPF1,K562,chr4:102796685-102796718;-,67.016,1,5.655,ENST00000394801,ENCODE,No
UPF1,K562,chr4:102796685-102796718;-,67.016,1,5.655,ENST00000394803,ENCODE,No
UPF1,K562,chr4:102796685-102796718;-,67.016,1,5.655,ENST00000343106,ENCODE,No
UPF1,K562,chr4:102796687-102796749;-,63.622,1,5.006,ENST00000453744,ENCODE,No
UPF1,K562,chr4:102796687-102796749;-,63.622,1,5.006,ENST00000394804,ENCODE,No
UPF1,K562,chr4:102796687-102796749;-,63.622,1,5.006,ENST00000618836,ENCODE,No
UPF1,K562,chr4:102796687-102796749;-,63.622,1,5.006,ENST00000394801,ENCODE,No
UPF1,K562,chr4:102796687-102796749;-,63.622,1,5.006,ENST00000394803,ENCODE,No
UPF1,K562,chr4:102796687-102796749;-,63.622,1,5.006,ENST00000343106,ENCODE,No
UPF1,K562,chr4:102796718-102796748;-,59.871,1,4.419,ENST00000453744,ENCODE,No
UPF1,K562,chr4:102796718-102796748;-,59.871,1,4.419,ENST00000394804,ENCODE,No
UPF1,K562,chr4:102796718-102796748;-,59.871,1,4.419,ENST00000618836,ENCODE,No
UPF1,K562,chr4:102796718-102796748;-,59.871,1,4.419,ENST00000394801,ENCODE,No
UPF1,K562,chr4:102796718-102796748;-,59.871,1,4.419,ENST00000394803,ENCODE,No
UPF1,K562,chr4:102796718-102796748;-,59.871,1,4.419,ENST00000343106,ENCODE,No
DDX3X,HepG2,chr4:102827450-102827519;-,59.428,1,2.115,ENST00000510129,ENCODE,No
DDX3X,HepG2,chr4:102827450-102827519;-,59.428,1,2.115,ENST00000505307,ENCODE,No
DDX3X,HepG2,chr4:102827450-102827519;-,59.428,1,2.115,ENST00000321805,ENCODE,No
DDX3X,HepG2,chr4:102827450-102827519;-,59.428,1,2.115,ENST00000453744,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000321805,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000338145,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000343106,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000349311,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000357194,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000394801,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000394803,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000394804,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000453744,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000502563,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000502690,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000503282,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000503418,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000503742,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000505307,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000508238,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000508249,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000508818,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000508974,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000510129,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000513098,ENCODE,No
EFTUD2,K562,chr4:102826326-102826461;-,58.098,0.034,-0.132,ENST00000514755,ENCODE,No
DDX3X,K562,chr4:102827447-102827537;-,57.399,1,2.113,ENST00000505307,ENCODE,No
DDX3X,K562,chr4:102827447-102827537;-,57.399,1,2.113,ENST00000321805,ENCODE,No
DDX3X,K562,chr4:102827447-102827537;-,57.399,1,2.113,ENST00000453744,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000321805,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000338145,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000343106,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000349311,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000357194,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000394801,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000394803,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000394804,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000453744,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000502563,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000502690,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000503282,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000503418,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000503742,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000505307,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000508238,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000508249,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000508818,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000508974,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000510129,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000513098,ENCODE,No
EFTUD2,HepG2,chr4:102826400-102826482;-,54.011,0.011,-0.292,ENST00000514755,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000321805,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000338145,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000343106,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000349311,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000357194,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000394801,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000394803,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000394804,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000453744,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000502563,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000502690,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000503282,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000503418,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000503742,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000505307,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000508238,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000508249,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000508818,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000508974,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000510129,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000513098,ENCODE,No
EFTUD2,K562,chr4:102826401-102826468;-,49.216,0.001,-0.225,ENST00000514755,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000321805,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000338145,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000349311,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000357194,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000394801,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000394803,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000394804,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000453744,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000502690,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000503282,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000503418,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000503742,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000505307,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000508238,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000508249,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000508818,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000508974,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000510129,ENCODE,No
EFTUD2,HepG2,chr4:102827221-102827306;-,43.742,0.43,0.684,ENST00000514755,ENCODE,No
DDX3X,K562,chr4:102826602-102826638;-,42.901,0.997,1.995,ENST00000502563,ENCODE,No
DDX3X,K562,chr4:102826602-102826638;-,42.901,0.997,1.995,ENST00000343106,ENCODE,No
TIA1,K562,chr4:102797220-102797288;-,40.89,1,3.601,ENST00000453744,ENCODE,No
TIA1,K562,chr4:102797220-102797288;-,40.89,1,3.601,ENST00000394804,ENCODE,No
TIA1,K562,chr4:102797220-102797288;-,40.89,1,3.601,ENST00000618836,ENCODE,No
TIA1,K562,chr4:102797220-102797288;-,40.89,1,3.601,ENST00000394801,ENCODE,No
TIA1,K562,chr4:102797220-102797288;-,40.89,1,3.601,ENST00000394803,ENCODE,No
TIA1,K562,chr4:102797220-102797288;-,40.89,1,3.601,ENST00000343106,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000321805,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000338145,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000349311,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000357194,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000394801,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000394803,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000394804,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000453744,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000502690,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000503282,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000503418,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000503742,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000505307,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000508238,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000508249,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000508818,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000508974,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000510129,ENCODE,No
EFTUD2,HepG2,chr4:102827220-102827302;-,38.711,0.424,0.694,ENST00000514755,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000321805,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000338145,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000343106,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000349311,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000357194,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000394801,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000394803,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000394804,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000453744,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000502563,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000502690,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000503282,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000503418,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000503742,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000505307,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000508238,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000508249,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000508818,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000508974,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000510129,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000513098,ENCODE,No
EFTUD2,HepG2,chr4:102826348-102826400;-,37.343,0.085,-0.041,ENST00000514755,ENCODE,No
DDX3X,HepG2,chr4:102826562-102826614;-,34.393,0.98,1.299,ENST00000502563,ENCODE,No
DDX3X,HepG2,chr4:102826562-102826614;-,34.393,0.98,1.299,ENST00000343106,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000321805,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000338145,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000349311,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000357194,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000394801,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000394803,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000394804,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000453744,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000502690,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000503282,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000503418,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000503742,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000505307,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000508238,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000508249,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000508818,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000508974,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000510129,ENCODE,No
GEMIN5,K562,chr4:102827224-102827311;-,32.25,0.452,0.699,ENST00000514755,ENCODE,No
DDX3X,HepG2,chr4:102826614-102826637;-,32.035,1,2.308,ENST00000502563,ENCODE,No
DDX3X,HepG2,chr4:102826614-102826637;-,32.035,1,2.308,ENST00000343106,ENCODE,No
DDX3X,K562,chr4:102827450-102827531;-,31.341,1,2.157,ENST00000505307,ENCODE,No
DDX3X,K562,chr4:102827450-102827531;-,31.341,1,2.157,ENST00000321805,ENCODE,No
DDX3X,K562,chr4:102827450-102827531;-,31.341,1,2.157,ENST00000453744,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000321805,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000338145,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000349311,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000357194,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000394801,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000394803,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000394804,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000453744,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000502690,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000503282,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000503418,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000503742,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000505307,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000508238,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000508249,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000508818,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000508974,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000510129,ENCODE,No
XRN2,HepG2,chr4:102827228-102827311;-,30.224,0.426,0.683,ENST00000514755,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000321805,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000338145,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000343106,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000349311,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000350435,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000357194,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000394801,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000394803,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000394804,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000453744,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000502404,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000502563,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000502690,ENCODE,No
KHSRP,K562,chr4:102820762-102820847;-,29.82,0.018,0.023,ENST00000503282,ENCODE,No
